BusinessEntityID,Title,FirstName,MiddleName,LastName,PhoneNumber,PhoneNumberType,EmailAddress,AddressType,Address,City,StateProvinceName,PostalCode,CountryRegionName
13511,,Erica,E,Lin,1 (11) 500 555-0174,Home,erica7@adventure-works.com,Home,240 Rapallo Lane,London,England,SW19 3RU,United Kingdom
28204,,Erica,M,Zhou,1 (11) 500 555-0177,Home,erica8@adventure-works.com,Home,Attaché de Presse,Paris,Seine (Paris),75016,France
24872,,Erica,E,Ye,1 (11) 500 555-0175,Cell,erica9@adventure-works.com,Home,48 Lacanda Ct.,Townsville,Queensland,4810,Australia
17839,,Erica,,Zhao,981-555-0111,Cell,erica10@adventure-works.com,Home,3629 Warren St.,Beverly Hills,California,90210,United States
29200,,Erica,,Lu,1 (11) 500 555-0169,Home,erica11@adventure-works.com,Home,9577 Santa Fe,London,England,C2H 7AU,United Kingdom
16843,,Francis,,Gutierrez,1 (11) 500 555-0154,Home,francis8@adventure-works.com,Home,7291 Summerfield Dr.,Coffs Harbour,New South Wales,2450,Australia
23936,,Erica,M,Xu,1 (11) 500 555-0146,Cell,erica12@adventure-works.com,Home,212 Pheasant Circle,Oxford,England,OX14 4SE,United Kingdom
21019,,Erica,P,Sun,1 (11) 500 555-0137,Cell,erica13@adventure-works.com,Home,7141 Second Ave.,Malabar,New South Wales,2036,Australia
14676,,Erica,,Zhu,1 (11) 500 555-0157,Cell,erica14@adventure-works.com,Home,424 Yosemite Dr.,North Ryde,New South Wales,2113,Australia
19545,,Erica,R,Gao,1 (11) 500 555-0110,Cell,erica15@adventure-works.com,Home,1433 Manila Avenue,Cloverdale,South Australia,6105,Australia
16213,,Erica,C,Liang,1 (11) 500 555-0149,Home,erica16@adventure-works.com,Home,2110321  boulevard Beau Marchais,Les Ulis,Essonne,91940,France
20541,,Erica,F,He,1 (11) 500 555-0133,Cell,erica17@adventure-works.com,Home,Buergermeister-ulrich-str 433,Leipzig,Nordrhein-Westfalen,4139,Germany
14922,,Erica,K,Zheng,1 (11) 500 555-0122,Cell,erica18@adventure-works.com,Home,7403 N. Broadway,North Ryde,New South Wales,2113,Australia
21815,,Erica,,Hu,1 (11) 500 555-0117,Cell,erica19@adventure-works.com,Home,Am Gallberg 46,Braunschweig,Nordrhein-Westfalen,38001,Germany
24809,,Kelvin,,Tang,1 (11) 500 555-0174,Home,kelvin1@adventure-works.com,Home,5308 Logan Court,Watford,England,WA3,United Kingdom
20481,,Francis,,Torres,1 (11) 500 555-0122,Home,francis9@adventure-works.com,Home,26  rue Saint Denis,Pantin,Seine Saint Denis,93500,France
15323,,Erica,,Cai,1 (11) 500 555-0169,Home,erica20@adventure-works.com,Home,Lindenalle 24,Offenbach,Saarland,63009,Germany
18317,,Erica,,Zeng,1 (11) 500 555-0163,Home,erica21@adventure-works.com,Home,9549 Roxbury Drive,Bendigo,Victoria,3550,Australia
14095,,Kristen,,Zhang,1 (11) 500 555-0146,Cell,kristen0@adventure-works.com,Home,593 Willow Pass Road,Melbourne,Victoria,3000,Australia
16259,,Kristen,L,Wang,1 (11) 500 555-0120,Cell,kristen1@adventure-works.com,Home,Am Kreuz 123,Hamburg,Hessen,22001,Germany
27620,,Kristen,L,Chen,1 (11) 500 555-0186,Cell,kristen2@adventure-works.com,Home,1354 Helene Court,Malabar,New South Wales,2036,Australia
20587,,Kristen,R,Li,1 (11) 500 555-0113,Cell,kristen3@adventure-works.com,Home,4752 Willow Creek Ct.,Coffs Harbour,New South Wales,2450,Australia
25456,,Kristen,,Liu,136-555-0125,Cell,kristen4@adventure-works.com,Home,3723 Mt. Sequoia Ct.,Barstow,California,92311,United States
26684,,Isabella,K,Bennett,952-555-0130,Cell,isabella12@adventure-works.com,Home,6445 Cashew Street,Marysville,Washington,98270,United States
29094,,Kristen,,Huang,341-555-0183,Home,kristen5@adventure-works.com,Home,8224 Georgia Street,Cliffside,British Columbia,V8Y 1L1,Canada
28158,,Kristen,A,Wu,1 (11) 500 555-0194,Cell,kristen6@adventure-works.com,Home,131  boulevard Beau Marchais,Metz,Moselle,57000,France
16797,,Francis,,Dominguez,1 (11) 500 555-0126,Cell,francis10@adventure-works.com,Home,Am Karlshof 8,Kassel,Hessen,34117,Germany
23289,,Kristen,R,Zhou,1 (11) 500 555-0118,Cell,kristen7@adventure-works.com,Home,Kulmer Straße 765,München,Saarland,48001,Germany
11928,,Kristen,D,Ye,1 (11) 500 555-0146,Home,kristen8@adventure-works.com,Home,579 Meager Dr.,West Sussex,England,RH15 9UD,United Kingdom
18961,,Kristen,,Zhao,1 (11) 500 555-0147,Cell,kristen9@adventure-works.com,Home,7232 Mulberry,Newcastle,New South Wales,2300,Australia
18486,,Kristen,,Lu,175-555-0145,Cell,kristen10@adventure-works.com,Home,6521 D Bel Air Dr,Bellflower,California,90706,United States
19482,,Kristen,,Xu,1 (11) 500 555-0110,Home,kristen11@adventure-works.com,Home,935 Vista Oak Dr,Bendigo,Victoria,3550,Australia
22399,,Kristen,,Sun,1 (11) 500 555-0144,Home,kristen12@adventure-works.com,Home,280  rue Lamarck,Tremblay-en-France,Seine Saint Denis,93290,France
15569,,Kristen,,Gao,368-555-0152,Home,kristen13@adventure-works.com,Home,9456 Bell Dr.,Burlingame,California,94010,United States
11822,,Kristen,A,Ma,942-555-0170,Cell,kristen14@adventure-works.com,Home,8537 Partridge Dr.,Bremerton,Washington,98312,United States
24225,,Francis,,Gill,1 (11) 500 555-0188,Cell,francis11@adventure-works.com,Home,99  rue du Départ,Paris,Seine (Paris),75013,France
27142,,Kristen,A,Guo,865-555-0193,Home,kristen15@adventure-works.com,Home,8452 Dewing Avenue,Bremerton,Washington,98312,United States
12343,,Kristen,J,Zheng,1 (11) 500 555-0129,Home,kristen16@adventure-works.com,Home,4619 Mount Orange Ct,Lavender Bay,New South Wales,2060,Australia
11347,,Kristen,C,Hu,1 (11) 500 555-0112,Home,kristen17@adventure-works.com,Home,6049 Dalis Dr.,Brisbane,Queensland,4000,Australia
22708,,Kristen,,Cai,1 (11) 500 555-0143,Cell,kristen18@adventure-works.com,Home,7  place Beaubernard,Drancy,Seine Saint Denis,93700,France
23704,,Isabella,C,Wood,752-555-0172,Home,isabella13@adventure-works.com,Home,7941 Cristobal,Grossmont,California,91941,United States
20003,,Kristen,A,Zeng,919-555-0171,Cell,kristen19@adventure-works.com,Home,8005 Ranchhand Court,Bellingham,Washington,98225,United States
15781,,Shannon,,Wang,1 (11) 500 555-0195,Home,shannon1@adventure-works.com,Home,7330 Saddlehill Lane,Sunbury,Victoria,3429,Australia
20172,,Isabella,J,Barnes,1 (11) 500 555-0177,Cell,isabella14@adventure-works.com,Home,4055 Leonard Ct.,Warrnambool,Victoria,3280,Australia
11516,,Shannon,,Chow,1 (11) 500 555-0154,Cell,shannon2@adventure-works.com,Home,2715 Euclid Ave.,Hervey Bay,Queensland,4655,Australia
12512,,Francis,E,Vazquez,1 (11) 500 555-0119,Cell,francis12@adventure-works.com,Home,154 Kentucky Dr.,Hervey Bay,Queensland,4655,Australia
21709,,Shannon,A,Li,757-555-0175,Cell,shannon3@adventure-works.com,Home,5243 Harmony Way,Clearwater,Florida,33755,United States
29369,,Shannon,D,Liu,1 (11) 500 555-0119,Cell,shannon4@adventure-works.com,Home,4185 Keywood Ct.,Woolston,England,WA1 4SY,United Kingdom
19313,,Shannon,,Yang,1 (11) 500 555-0134,Cell,shannon5@adventure-works.com,Home,8404 Houston Ct.,Goulburn,New South Wales,2580,Australia
21234,,Shannon,H,Huang,458-555-0116,Cell,shannon6@adventure-works.com,Home,4679 Duke Way,Burbank,California,91502,United States
16734,,Shannon,F,Wu,1 (11) 500 555-0113,Home,shannon7@adventure-works.com,Home,1619 Stillman Court,North Sydney,New South Wales,2055,Australia
14570,,Shannon,L,Lin,1 (11) 500 555-0155,Home,shannon8@adventure-works.com,Home,Hauptstr 2929,Frankfurt am Main,Saarland,60075,Germany
12821,,Shannon,W,Zhou,1 (11) 500 555-0119,Cell,shannon9@adventure-works.com,Home,29  rue Saint Denis,Metz,Moselle,57000,France
21477,,Isabella,,Ross,111-555-0122,Home,isabella15@adventure-works.com,Home,5805 Churchill Dr.,Concord,California,94519,United States
27311,,Isabella,L,Henderson,1 (11) 500 555-0193,Cell,isabella16@adventure-works.com,Home,2173 Heartwood Drive,Brisbane,Queensland,4000,Australia
25147,,Shannon,D,Ye,1 (11) 500 555-0116,Home,shannon10@adventure-works.com,Home,Welt Platz 99,Eilenburg,Brandenburg,4838,Germany
23398,,Isabella,D,Coleman,1 (11) 500 555-0159,Home,isabella17@adventure-works.com,Home,Platz des Landtags 404,Solingen,Nordrhein-Westfalen,42651,Germany
17255,,Shannon,,Zhao,1 (11) 500 555-0193,Cell,shannon11@adventure-works.com,Home,1415 Edwards Ave,Silverwater,New South Wales,2264,Australia
19960,,Francis,J,Blanco,1 (11) 500 555-0130,Home,francis13@adventure-works.com,Home,6969 Lancaster,Warrington,England,WA3 7BH,United Kingdom
26452,,Shannon,,Sun,1 (11) 500 555-0147,Cell,shannon12@adventure-works.com,Home,2602 Glenside Court,Brisbane,Queensland,4000,Australia
15091,,Shannon,C,Zhu,1 (11) 500 555-0183,Home,shannon13@adventure-works.com,Home,6  rue des Vendangeurs,Cergy,Val d'Oise,95000,France
28616,,Isabella,A,Perry,521-555-0167,Home,isabella18@adventure-works.com,Home,8368 Birchwood,Seattle,Washington,98104,United States
28095,,Shannon,,Gao,784-555-0116,Cell,shannon14@adventure-works.com,Home,7772 Golden Meadow,Colma,California,94014,United States
25931,,Shannon,,Liang,1 (11) 500 555-0159,Cell,shannon15@adventure-works.com,Home,7445 Meaham Drive,Metz,Moselle,57000,France
18529,,Shannon,C,Guo,362-555-0132,Cell,shannon16@adventure-works.com,Home,9277 Ridgewood Court,Coronado,California,92118,United States
24457,,Shannon,,He,1 (11) 500 555-0172,Home,shannon17@adventure-works.com,Home,276  chaussée de Tournai,Orly,Val de Marne,94310,France
15260,,Shannon,M,Zheng,1 (11) 500 555-0195,Cell,shannon18@adventure-works.com,Home,4430 Ardilla Road,North Ryde,New South Wales,2113,Australia
26621,,Shannon,,Hu,1 (11) 500 555-0170,Home,shannon19@adventure-works.com,Home,Hauptstr 6039,Berlin,Hessen,14111,Germany
17424,,Francis,R,Serrano,1 (11) 500 555-0180,Cell,francis14@adventure-works.com,Home,7596 Valley View Road,Sunbury,Victoria,3429,Australia
12990,,Shannon,,Cai,1 (11) 500 555-0163,Cell,shannon20@adventure-works.com,Home,674 Woodchuck Pl.,Port Macquarie,New South Wales,2444,Australia
21646,,Shannon,D,Zeng,116-555-0158,Cell,shannon21@adventure-works.com,Home,21  rue des Rosiers,Burbank,California,91502,United States
17318,,Isabella,L,Powell,1 (11) 500 555-0159,Cell,isabella19@adventure-works.com,Home,Auf dem Ufer 2,Hamburg,Hamburg,20354,Germany
14401,,Dustin,E,She,779-555-0113,Cell,dustin0@adventure-works.com,Home,4627 Lakefield Place,Burien,Washington,98168,United States
24978,,Dustin,F,Deng,1 (11) 500 555-0168,Home,dustin1@adventure-works.com,Home,8185 Sol Street,Liverpool,England,L4 4HB,United Kingdom
20650,,Dustin,,Shen,1 (11) 500 555-0110,Home,dustin2@adventure-works.com,Home,5469 Poor Ridge Court,Gold Coast,Queensland,4217,Australia
25868,,Dustin,,Xie,1 (11) 500 555-0188,Cell,dustin3@adventure-works.com,Home,3947 Vista Valley Rd,Hobart,Tasmania,7001,Australia
21540,,Dustin,,Xu,433-555-0138,Cell,dustin4@adventure-works.com,Home,3556 High Maple Court,Beverly Hills,California,90210,United States
14507,,Dustin,,Luo,1 (11) 500 555-0179,Cell,dustin5@adventure-works.com,Home,5402 Panorama Drive,North Sydney,New South Wales,2055,Australia
17212,,Dustin,,Yuan,1 (11) 500 555-0192,Cell,dustin6@adventure-works.com,Home,68011  rue Malar,Colombes,Hauts de Seine,92700,France
24351,,Francis,,Ramos,1 (11) 500 555-0169,Cell,francis15@adventure-works.com,Home,1725 La Salle Ave.,Wollongong,New South Wales,2500,Australia
13617,,Dustin,R,Kumar,1 (11) 500 555-0180,Cell,dustin7@adventure-works.com,Home,7496 Sunset Meadows,High Wycombe,England,HP10 9QY,United Kingdom
28679,,Dustin,A,Lal,1 (11) 500 555-0119,Home,dustin8@adventure-works.com,Home,3193 Mehaffey Way,Springwood,New South Wales,2777,Australia
13680,,Isabella,C,Long,248-555-0133,Cell,isabella20@adventure-works.com,Home,3068 All Ways,Palo Alto,California,94303,United States
18008,,Dustin,M,Sharma,1 (11) 500 555-0113,Home,dustin9@adventure-works.com,Home,4262 Monterey Ave.,Darlinghurst,New South Wales,2010,Australia
22877,,Dustin,,Shan,1 (11) 500 555-0163,Cell,dustin10@adventure-works.com,Home,Postfach 22 99 99,Frankfurt am Main,Saarland,60075,Germany
27205,,Dustin,,Jai,1 (11) 500 555-0162,Home,dustin11@adventure-works.com,Home,39  route de Marseille,Paris,Seine (Paris),75009,France
22230,,Dustin,,Pal,1 (11) 500 555-0153,Home,dustin12@adventure-works.com,Home,9105 Santa Fe,Perth,South Australia,6006,Australia
17902,,Dustin,L,Andersen,703-555-0184,Cell,dustin13@adventure-works.com,Home,6999 Salem St.,Berkeley,California,94704,United States
20066,,Dustin,,Raje,1 (11) 500 555-0180,Cell,dustin14@adventure-works.com,Home,211bis  rue des Peupliers,Versailles,Yveline,78000,France
24394,,Dustin,,Chande,352-555-0145,Cell,dustin15@adventure-works.com,Home,2292 Springlake Drive,Bellflower,California,90706,United States
15738,,Dustin,,Chander,1 (11) 500 555-0196,Home,dustin16@adventure-works.com,Home,5553 Cash Avenue,Gold Coast,Queensland,4217,Australia
28573,,Francis,,Carlson,1 (11) 500 555-0166,Cell,francis16@adventure-works.com,Home,7792 Woodruff Lane,Springwood,New South Wales,2777,Australia
11759,,Dustin,M,Nara,1 (11) 500 555-0158,Home,dustin17@adventure-works.com,Home,9420 Fillet Ave,Milsons Point,New South Wales,2061,Australia
14464,,Dustin,J,Rai,1 (11) 500 555-0193,Cell,dustin18@adventure-works.com,Home,1084 Meadow Glen Way,Oxford,England,OX14 4SE,United Kingdom
13923,,Dustin,,Nath,107-555-0110,Cell,dustin19@adventure-works.com,Home,8920 Corte Poquito,Ballard,Washington,98107,United States
16628,,Dustin,,Goldstein,1 (11) 500 555-0190,Home,dustin20@adventure-works.com,Home,9343 Ironwood Way,Lavender Bay,New South Wales,2060,Australia
18792,,Dustin,,Raji,1 (11) 500 555-0129,Home,dustin21@adventure-works.com,Home,36  avenue de la Gare,Paris,Seine (Paris),75007,France
27099,,Dustin,,Anand,1 (11) 500 555-0114,Home,dustin22@adventure-works.com,Home,8827 Ward Court,High Wycombe,England,HP10 9QY,United Kingdom
29263,,Isabella,,Hughes,113-555-0199,Cell,isabella21@adventure-works.com,Home,932 Acardia Pl.,Oak Bay,British Columbia,V8P,Canada
13033,,Gregory,,She,1 (11) 500 555-0196,Cell,gregory5@adventure-works.com,Home,5324 Horseshoe Circle,Melbourne,Victoria,3000,Australia
25625,,Gregory,,Shen,1 (11) 500 555-0135,Home,gregory6@adventure-works.com,Home,9995 All Ways Drive,Hobart,Tasmania,7001,Australia
27789,,Francis,,Suarez,1 (11) 500 555-0177,Cell,francis17@adventure-works.com,Home,88  avenue de l´ Union Centrale,Paris,Seine (Paris),75008,France
22920,,Gregory,,Xie,560-555-0183,Home,gregory7@adventure-works.com,Home,5055 Quiz St.,Burlingame,California,94010,United States
24474,,Gregory,,Tang,1 (11) 500 555-0161,Home,gregory8@adventure-works.com,Home,5061 Athecton Circle,Cambridge,England,CB4 4BZ,United Kingdom
15984,,Gregory,,Xu,1 (11) 500 555-0160,Home,gregory9@adventure-works.com,Home,Am Grossen Dern 82,Kassel,Hessen,34117,Germany
18901,,Gregory,,Luo,1 (11) 500 555-0152,Home,gregory10@adventure-works.com,Home,7781 Santa Barbara Rd,London,England,SW6 SBY,United Kingdom
27391,,Gregory,,Yuan,1 (11) 500 555-0180,Cell,gregory11@adventure-works.com,Home,6437 Brookview Dr.,York,England,Y03 4TN,United Kingdom
11052,,Gregory,,Kumar,167-555-0126,Cell,gregory12@adventure-works.com,Home,5048 Hawthorne Dr,Bellflower,California,90706,United States
19542,,Gregory,,Shan,1 (11) 500 555-0188,Home,gregory13@adventure-works.com,Home,2801 San Ramon Road,Newcastle,New South Wales,2300,Australia
17550,,Isabella,,Flores,460-555-0110,Cell,isabella22@adventure-works.com,Home,3628 Mt. McKinley Ct.,National City,California,91950,United States
13113,,Gregory,,Jai,1 (11) 500 555-0142,Cell,gregory14@adventure-works.com,Home,3445 Fine Drive,Cranbourne,Victoria,3977,Australia
18022,,Isabella,,Washington,1 (11) 500 555-0146,Home,isabella23@adventure-works.com,Home,1960 Fernando Court,Leeds,England,LE18,United Kingdom
16030,,Francis,,Sanz,1 (11) 500 555-0149,Cell,francis18@adventure-works.com,Home,3492 Broadway Street,Lane Cove,New South Wales,1597,Australia
29429,,Gregory,,Pal,1 (11) 500 555-0166,Cell,gregory15@adventure-works.com,Home,4024 Calhoun Court,Paris,Seine (Paris),75016,France
17504,,Gregory,,Andersen,1 (11) 500 555-0143,Cell,gregory16@adventure-works.com,Home,3539  rue des Grands Champs,Saint Germain en Laye,Yveline,78100,France
22459,,Gregory,C,Raje,1 (11) 500 555-0118,Home,gregory17@adventure-works.com,Home,3491 Cook Street,Silverwater,New South Wales,2264,Australia
11098,,Gregory,S,Chande,454-555-0118,Home,gregory18@adventure-works.com,Home,9261 S Royal Links Circle,Beaverton,Oregon,97005,United States
29475,,Isabella,A,Butler,289-555-0111,Home,isabella24@adventure-works.com,Home,4910 Melinda Court,Long Beach,California,90802,United States
21062,,Gregory,J,Chander,1 (11) 500 555-0153,Home,gregory19@adventure-works.com,Home,5844 Miguel Drive,Hobart,Tasmania,7001,Australia
18068,,Gregory,,Nara,1 (11) 500 555-0191,Cell,gregory20@adventure-works.com,Home,2489 Teakwood Drive,Sunbury,Victoria,3429,Australia
11593,,Gregory,J,Rai,1 (11) 500 555-0112,Cell,gregory21@adventure-works.com,Home,Midi-Couleurs,Orleans,Loiret,45000,France
28247,,Gregory,,Nath,465-555-0134,Home,gregory22@adventure-works.com,Home,3505 Graham St.,Chula Vista,California,91910,United States
19419,,Isabella,,Simmons,424-555-0125,Home,isabella25@adventure-works.com,Home,3495 Virginia Lane,Tacoma,Washington,98403,United States
28788,,Gregory,,Goel,1 (11) 500 555-0152,Home,gregory23@adventure-works.com,Home,1680 I St.,West Sussex,England,RH15 9UD,United Kingdom
20421,,Gregory,M,Becker,1 (11) 500 555-0173,Home,gregory24@adventure-works.com,Home,5617 Landing Dr,Darlinghurst,New South Wales,2010,Australia
28911,,Kelvin,K,Xu,1 (11) 500 555-0154,Home,kelvin2@adventure-works.com,Home,2260 Clear Court,East Brisbane,Queensland,4169,Australia
20083,,Gregory,,Raji,1 (11) 500 555-0185,Cell,gregory25@adventure-works.com,Home,Kampstr 5855,Bottrop,Nordrhein-Westfalen,46236,Germany
21603,,Gregory,J,Ferrier,882-555-0118,Cell,gregory26@adventure-works.com,Home,4055 Leonard Ct.,Beaverton,Oregon,97005,United States
19024,,Kenneth,,She,870-555-0120,Cell,kenneth1@adventure-works.com,Home,6595 Trailview Circle,Burnaby,British Columbia,V3J 6Z3,Canada
18360,,Kenneth,,Deng,1 (11) 500 555-0153,Home,kenneth2@adventure-works.com,Home,2639 Tea Lane,Coffs Harbour,New South Wales,2450,Australia
20939,,Kenneth,J,Xie,1 (11) 500 555-0124,Cell,kenneth3@adventure-works.com,Home,Hochstr 8111,Braunschweig,Nordrhein-Westfalen,38001,Germany
19588,,Kenneth,,Tang,1 (11) 500 555-0150,Home,kenneth4@adventure-works.com,Home,3004 Carob Way,London,England,SW8 1XD,United Kingdom
20375,,Kenneth,,Xu,1 (11) 500 555-0178,Home,kenneth5@adventure-works.com,Home,Conesweg 180,Bonn,Hamburg,53131,Germany
20129,,Kenneth,S,Luo,1 (11) 500 555-0162,Home,kenneth6@adventure-works.com,Home,9343 Seaview Avenue,Cloverdale,South Australia,6105,Australia
19465,,Francis,F,Ortega,1 (11) 500 555-0150,Cell,francis19@adventure-works.com,Home,Am Grossen Dern 45,Darmstadt,Hessen,64283,Germany
13405,,Kenneth,,Kumar,1 (11) 500 555-0153,Cell,kenneth7@adventure-works.com,Home,7815 Driftwood Drive,Hawthorne,Queensland,4171,Australia
26389,,Kenneth,J,Lal,1 (11) 500 555-0121,Home,kenneth8@adventure-works.com,Home,2775 Robinson Ave.,Sunbury,Victoria,3429,Australia
24812,,Kenneth,D,Jai,1 (11) 500 555-0120,Cell,kenneth9@adventure-works.com,Home,89  avenue des Ternes,Paris,Seine (Paris),75007,France
21480,,Kenneth,G,Pal,1 (11) 500 555-0180,Home,kenneth10@adventure-works.com,Home,4  rue Georges-Clémenceau,Roubaix,Nord,59100,France
16548,,Kenneth,,Andersen,1 (11) 500 555-0185,Home,kenneth11@adventure-works.com,Home,Wertheimer Straße 854,Erlangen,Bayern,91054,Germany
11390,,Kenneth,,Raje,1 (11) 500 555-0193,Cell,kenneth12@adventure-works.com,Home,7726 N Jackson Way,Kirkby,England,KB9,United Kingdom
23933,,Max,A,Martin,1 (11) 500 555-0116,Cell,max1@adventure-works.com,Home,9278 San Francisco,Hervey Bay,Queensland,4655,Australia
18609,,Kenneth,K,Nara,1 (11) 500 555-0110,Home,kenneth13@adventure-works.com,Home,34  route de Marseille,Dunkerque,Nord,59140,France
27955,,Kenneth,S,Rai,744-555-0141,Cell,kenneth14@adventure-works.com,Home,2804 Alderwood Lane,Chula Vista,California,91910,United States
26332,,Kenneth,W,Nath,155-555-0111,Cell,kenneth15@adventure-works.com,Home,1872 Chance Drive,Cliffside,British Columbia,V8Y 1L1,Canada
11639,,Kenneth,,Goel,1 (11) 500 555-0187,Cell,kenneth16@adventure-works.com,Home,Reiherweg 4164,Stuttgart,Saarland,70511,Germany
23000,,Kenneth,,Becker,1 (11) 500 555-0110,Cell,kenneth17@adventure-works.com,Home,27  place de Brazaville,Pantin,Seine Saint Denis,93500,France
12572,,Heather,,Zhang,302-555-0184,Home,heather0@adventure-works.com,Home,4286 NE 3rd Court,Cliffside,British Columbia,V8Y 1L1,Canada
23979,,Heather,R,Wang,1 (11) 500 555-0116,Cell,heather1@adventure-works.com,Home,Knaackstr 756,München,Hamburg,80074,Germany
13159,,Heather,M,Chen,1 (11) 500 555-0149,Home,heather2@adventure-works.com,Home,135  boulevard du Montparnasse,Les Ulis,Essonne,91940,France
